,filename,mean_difference
0,0.01,0.11920086266337762
1,0.060000000000000005,0.22389871898665345
2,0.11,0.3056266312975719
3,0.16000000000000003,0.36498589400296877
4,0.21000000000000002,0.43620374329741574
5,0.26,0.5038862110543033
6,0.31000000000000005,0.5710320086258103
7,0.36000000000000004,0.5619236184983243
8,0.41000000000000003,0.5700413851663546
9,0.46,0.5675223369580698
10,0.51,0.578848572073383
11,0.56,0.5771358586967409
12,0.6100000000000001,0.5845406872095157
13,0.66,0.5876918158162114
14,0.7100000000000001,0.5881291229362574
15,0.76,0.599630297141178
16,0.81,0.6092180703605437
17,0.8600000000000001,0.5957800572822335
18,0.91,0.6022238479835766
19,0.9600000000000001,0.5977539787352354
